,Price,Close,High,Low,Open,Volume,shortsell,shortsellcumsum,Close_up1%,Close_down1%,buyup,buydown,buy,buycumsum
0,2022-01-09,33.58696365356445,33.720246613865,32.964982154706014,33.23154807530712,334404,True,1.0,33.9228332901001,33.251094017028805,False,False,False,0.0
1,2022-01-10,32.92055892944336,33.58696701866094,32.92055892944336,33.58696701866094,233346,False,1.0,33.9228332901001,33.251094017028805,False,True,True,1.0
2,2022-01-17,35.36405563354492,35.541765137135975,34.919783569330725,35.36405563354492,293167,True,3.0,35.71769618988037,35.01041507720947,False,False,False,4.0
3,2022-01-18,34.69764709472656,35.49733815592445,34.65322056677709,35.45291162797498,433005,False,3.0,35.71769618988037,35.01041507720947,False,True,True,5.0
4,2022-03-30,30.637474060058594,30.637474060058594,29.41378932143134,29.50443135474746,1736149,True,4.0,30.94384880065918,30.33109931945801,False,False,False,54.0
5,2022-03-31,30.093616485595703,31.0000506962596,30.002970989866053,30.8187631625724,1616951,False,4.0,30.94384880065918,30.33109931945801,False,True,True,55.0
6,2022-04-03,30.54683494567871,30.54683494567871,29.73104273679201,30.54683494567871,603725,True,5.0,30.8523032951355,30.241366596221923,False,False,False,55.0
7,2022-04-05,29.86701011657715,30.45619032192177,29.64040154734329,30.410869299629468,743937,False,5.0,30.8523032951355,30.241366596221923,False,True,True,56.0
8,2022-04-17,31.36262321472168,31.679877272311035,30.36554693720589,30.773443035379515,1025073,True,6.0,31.676249446868898,31.04899698257446,False,False,False,61.0
9,2022-04-19,30.77344512939453,31.271983302076038,30.63747860149392,31.271983302076038,482709,False,6.0,31.676249446868898,31.04899698257446,False,True,True,62.0
10,2022-05-11,34.44450378417969,34.76175440960919,33.8099990755482,34.39918276022868,1349514,True,11.0,34.78894882202148,34.10005874633789,False,False,False,64.0
11,2022-05-12,33.0848503112793,34.30853517256017,32.63163318372752,34.30853517256017,954490,False,11.0,34.78894882202148,34.10005874633789,False,True,True,65.0
12,2022-05-29,33.0848503112793,33.22081683265374,30.954731194894883,31.13601527969777,1822002,True,12.0,33.41569881439209,32.75400180816651,False,False,False,75.0
13,2022-05-30,32.631629943847656,33.7193516335303,32.49566343597285,33.03952600970014,1282216,False,12.0,33.41569881439209,32.75400180816651,False,True,True,76.0
14,2022-06-28,26.921096801757812,28.09946058640758,26.286592161478058,26.649165500686752,2515025,True,13.0,27.19030776977539,26.651885833740234,False,False,False,96.0
15,2022-06-29,26.467880249023438,27.46495652047675,26.467880249023438,26.830453595814287,641480,False,13.0,27.19030776977539,26.651885833740234,False,True,True,97.0
16,2022-07-14,29.005895614624023,29.232504174113274,27.5556004881156,27.91817383752118,980154,True,15.0,29.295954570770263,28.715836658477784,False,False,False,102.0
17,2022-07-17,28.28074836730957,29.821687233504502,28.235425618959088,29.277824626615157,368085,False,15.0,29.295954570770263,28.715836658477784,False,True,True,103.0
18,2022-07-19,29.277822494506836,29.368467984606692,28.00881502416992,28.19010254659774,486255,True,16.0,29.570600719451903,28.98504426956177,False,False,False,104.0
19,2022-07-20,28.82460594177246,29.595077061666068,28.64332014493218,29.41378953593981,311515,False,16.0,29.570600719451903,28.98504426956177,False,True,True,105.0
20,2022-07-28,31.49858856201172,31.679876094210805,31.09069247900679,31.679876094210805,265022,True,21.0,31.81357444763184,31.1836026763916,False,False,False,105.0
21,2022-08-01,31.815839767456055,31.997127303173247,31.407947134307555,31.67987670899727,454073,False,21.0,31.81357444763184,31.1836026763916,True,False,True,106.0
22,2022-08-15,33.5833854675293,33.809994011112856,33.175489397524494,33.311455906783415,725432,True,24.0,33.91921932220459,33.247551612854004,False,False,False,111.0
23,2022-08-22,34.1874885559082,34.1874885559082,33.166967882835685,33.213354542688926,283020,False,24.0,33.91921932220459,33.247551612854004,True,False,True,112.0
24,2022-08-30,37.99125289916992,38.17680306823698,37.10989225040771,37.24905576197679,963421,True,27.0,38.371165428161625,37.61134037017822,False,False,False,114.0
25,2022-08-31,36.18214797973633,38.084029409317644,35.99659779510208,37.99125608653823,877243,False,27.0,38.371165428161625,37.61134037017822,False,True,True,115.0
26,2022-09-13,36.599632263183594,36.599632263183594,35.068847778697815,35.068847778697815,476938,True,28.0,36.96562858581543,36.23363594055176,False,False,False,123.0
27,2022-09-14,34.88330078125,36.36769874286039,34.88330078125,36.182148555274665,420412,False,28.0,36.96562858581543,36.23363594055176,False,True,True,124.0
28,2022-10-06,35.300785064697266,35.439948579299134,35.115234891586496,35.20801174767948,255841,True,31.0,35.65379291534424,34.94777721405029,False,False,False,134.0
29,2022-10-09,34.604976654052734,35.2080138682141,34.3266531471611,35.2080138682141,161066,False,31.0,35.65379291534424,34.94777721405029,False,True,True,135.0
30,2023-01-02,29.316816329956055,29.409591417964997,28.11074372491503,28.203518812923974,751850,True,32.0,29.609984493255617,29.023648166656493,False,False,False,188.0
31,2023-01-04,28.15713119506836,29.316815331854226,28.15713119506836,29.03849007730308,517315,False,32.0,29.609984493255617,29.023648166656493,False,True,True,189.0
32,2023-01-09,29.966238021850586,30.19817485412354,28.852942288662966,28.852942288662966,666858,True,34.0,30.265900402069093,29.66657564163208,False,False,False,189.0
33,2023-01-10,29.502363204956055,30.19817367459688,29.502363204956055,30.19817367459688,263975,False,34.0,30.265900402069093,29.66657564163208,False,True,True,190.0
34,2023-05-16,29.45254135131836,29.54754991165335,28.31244225157359,28.31244225157359,1270,True,35.0,29.747066764831544,29.15801593780517,False,False,False,271.0
35,2023-05-17,29.025005340576172,29.73756686427743,28.882493398263453,29.35753441406429,524,False,35.0,29.747066764831544,29.15801593780517,False,True,True,272.0
36,2023-05-21,30.497631072998047,30.687648199863737,30.212607194837133,30.212607194837133,495,True,37.0,30.802607383728027,30.192654762268067,False,False,False,272.0
37,2023-05-22,29.642559051513672,30.497630674832937,29.642559051513672,30.497630674832937,589,False,37.0,30.802607383728027,30.192654762268067,False,True,True,273.0
38,2023-05-23,30.925167083740234,31.067680827499082,29.78506981863214,29.880078377092197,1300,True,38.0,31.23441875457764,30.615915412902837,False,False,False,273.0
39,2023-05-24,30.402624130249023,31.257699383622366,30.070095066396902,30.877665132284164,738,False,38.0,31.23441875457764,30.615915412902837,False,True,True,274.0
40,2023-05-25,31.447711944580078,31.447711944580078,30.40262322106598,30.40262322106598,1000,True,39.0,31.76218906402588,31.13323482513428,False,False,False,274.0
41,2023-05-28,31.067684173583984,31.637731961465164,31.020180795306462,31.352708067524574,1583,False,39.0,31.76218906402588,31.13323482513428,False,True,True,275.0
42,2023-06-15,35.67557907104492,35.913099575678075,34.91551418107388,35.01052093321703,752,True,44.0,36.03233486175537,35.31882328033447,False,False,False,280.0
43,2023-06-18,34.15544509887695,35.67557469223893,34.01293136387903,35.67557469223893,725,False,44.0,36.03233486175537,35.31882328033447,False,True,True,281.0
44,2023-07-16,35.628074645996094,36.768173759523,33.44288679256337,33.727910664876305,2652296,True,45.0,35.98435539245605,35.271793899536135,False,False,False,295.0
45,2023-07-17,34.77299880981445,35.91309790383421,34.72549543595428,35.91309790383421,786477,False,45.0,35.98435539245605,35.271793899536135,False,True,True,296.0
46,2023-11-05,32.91227340698242,33.25107474440301,31.65386369171756,31.992665029138152,305869,True,49.0,33.24139614105225,32.583150672912595,False,False,False,368.0
47,2023-11-07,32.42826843261719,32.863872776959965,32.42826843261719,32.67027043584567,163259,False,49.0,33.24139614105225,32.583150672912595,False,True,True,369.0
48,2023-12-03,38.96232223510742,39.15592457480716,38.18791656896598,38.72032023364713,319611,True,57.0,39.3519454574585,38.572699012756345,False,False,False,372.0
49,2023-12-04,39.39793014526367,39.881934192029426,38.72032374126006,39.10752845573579,501822,False,57.0,39.3519454574585,38.572699012756345,True,False,True,373.0
50,2023-12-11,41.67274475097656,41.96314642003744,41.140341075588694,41.140341075588694,364612,True,59.0,42.08947219848633,41.2560173034668,False,False,False,375.0
51,2023-12-12,41.091941833496094,42.20514885840116,40.84993982469182,41.81794785990889,353981,False,59.0,42.08947219848633,41.2560173034668,False,True,True,376.0
52,2024-01-08,47.38399887084961,47.72280024049349,46.36759106925998,47.09359716934657,405372,True,64.0,47.85783885955811,46.91015888214111,False,False,False,382.0
53,2024-01-10,46.36758804321289,47.38399577846959,46.17398569062644,47.09359409591878,287537,False,64.0,47.85783885955811,46.91015888214111,False,True,True,383.0
54,2024-01-17,46.75478744506836,47.722795481995895,44.33476735274952,44.52836969866655,783002,True,65.0,47.22233531951904,46.28723957061768,False,False,False,387.0
