,Price,Close,High,Low,Open,Volume,shortsell,shortsellcumsum,Close_up1%,Close_down1%,buyup,buydown,buy,buycumsum
0,2022-01-19,156.3817901611328,157.68226743074817,149.55431550132815,149.55431550132815,1486689,True,6.0,157.94560806274413,154.8179722595215,False,False,False,0.0
1,2022-01-23,150.36712646484375,154.75621600615213,150.0420133144771,154.75621600615213,630210,False,6.0,157.94560806274413,154.8179722595215,False,True,True,1.0
2,2022-02-28,129.3970184326172,129.88470060802285,123.21978115702525,124.68280287869642,2142219,True,8.0,130.69098861694337,128.103048248291,False,False,False,24.0
3,2022-03-01,138.98797607421875,140.28845332587977,129.55954700535196,129.55954700535196,3693603,False,8.0,130.69098861694337,128.103048248291,True,False,True,25.0
4,2022-03-07,162.0713653564453,164.50975106834133,152.31782250886135,153.13061774616,3228869,True,12.0,163.69207901000976,160.45065170288086,False,False,False,25.0
5,2022-03-08,156.86947631835938,162.55904281695274,155.56899901491548,162.55904281695274,1851584,False,12.0,163.69207901000976,160.45065170288086,False,True,True,26.0
6,2022-03-13,155.5690155029297,161.74626474557923,154.43110704351784,155.73158448479313,1907082,True,14.0,157.124705657959,154.01332534790038,False,False,False,27.0
7,2022-03-15,151.50506591796875,156.05672536880184,151.34250930949776,156.05672536880184,694821,False,14.0,157.124705657959,154.01332534790038,False,True,True,28.0
8,2022-03-29,155.243896484375,155.56900963128706,147.11594378885798,147.76618248495365,2274029,True,15.0,156.79633544921876,153.69145751953124,False,False,False,37.0
9,2022-03-30,150.20457458496094,155.89414171013163,148.74154055803405,155.24390298680058,2003681,False,15.0,156.79633544921876,153.69145751953124,False,True,True,38.0
10,2022-06-07,129.78897094726562,131.11166614270917,127.30892691642615,128.1356082600393,2563499,True,17.0,131.08686065673828,128.49108123779297,False,False,False,80.0
11,2022-06-08,125.65555572509766,130.7809771857903,125.65555572509766,130.11962963282713,1548314,False,17.0,131.08686065673828,128.49108123779297,False,True,True,81.0
12,2022-06-28,118.54608154296875,118.54608154296875,113.75134057282737,114.74335551098923,826309,True,19.0,119.73154235839844,117.36062072753906,False,False,False,92.0
13,2022-06-30,113.91668701171875,118.21542729978903,113.91668701171875,117.38874599000029,1142923,False,19.0,119.73154235839844,117.36062072753906,False,True,True,93.0
14,2022-07-19,111.83430480957031,111.83430480957031,106.54138611851594,107.56581989317449,1375546,True,20.0,112.95264785766602,110.7159617614746,False,False,False,101.0
15,2022-07-20,109.78544616699219,113.88318159806992,109.44395953014687,112.3465373246074,1214821,False,20.0,112.95264785766602,110.7159617614746,False,True,True,102.0
