,Price,Close,High,Low,Open,Volume,shortsell,shortsellcumsum,Close_up1%,Close_down1%,buyup,buydown,buy,buycumsum
0,2022-01-10,137.67193603515625,139.8353491718415,135.50852289847097,135.50852289847097,817781,True,1.0,139.0486553955078,136.2952166748047,False,False,False,0.0
1,2022-01-17,142.7854461669922,144.55551671967135,138.65529154743987,138.85196271883788,1511688,False,1.0,139.0486553955078,136.2952166748047,True,False,True,1.0
2,2022-04-26,120.36460876464844,121.93800082315182,110.72757021471187,110.924248911103,1110896,True,2.0,121.56825485229491,119.16096267700196,False,False,False,57.0
3,2022-04-27,118.39786529541016,124.8881121424664,118.00451541020448,120.95462829545959,597702,False,2.0,121.56825485229491,119.16096267700196,False,True,True,58.0
4,2022-06-29,90.96395874023438,93.43580544513205,90.46958939925484,90.86508638073397,405912,True,5.0,91.87359832763671,90.05431915283204,False,False,False,94.0
5,2022-06-30,89.08535766601562,92.34819847781904,89.08535766601562,91.16170748103697,234455,False,5.0,91.87359832763671,90.05431915283204,False,True,True,95.0
6,2022-07-19,92.44706726074219,94.22679991523839,91.55720093349407,91.95269791710184,340801,True,7.0,93.3715379333496,91.52259658813476,False,False,False,102.0
7,2022-07-20,90.6673355102539,93.43580687963411,89.97522143964767,92.94143753106462,222993,False,7.0,93.3715379333496,91.52259658813476,False,True,True,103.0
8,2022-07-24,91.85382843017578,93.73243350346566,90.56846507911487,90.96396207509345,253223,True,8.0,92.77236671447754,90.93529014587402,False,False,False,104.0
9,2022-07-25,90.6673355102539,92.34819582147675,90.6673355102539,91.85382647290726,115706,False,8.0,92.77236671447754,90.93529014587402,False,True,True,105.0
10,2022-08-02,107.37702178955078,110.73873489321903,103.81756396239284,105.79504137120033,1154946,True,10.0,108.4507920074463,106.30325157165528,False,False,False,108.0
11,2022-08-03,105.7950439453125,110.34324058753691,104.80630521685164,108.76126013069509,634568,False,10.0,108.4507920074463,106.30325157165528,False,True,True,109.0
12,2022-08-08,111.52973175048828,113.50720921029497,106.78378282956109,107.77252155946444,1281463,True,13.0,112.64502906799316,110.4144344329834,False,False,False,109.0
13,2022-08-09,110.3432388305664,112.51846852463133,109.15675539269661,111.72747453706631,353292,False,13.0,112.64502906799316,110.4144344329834,False,True,True,110.0
14,2022-09-12,101.840087890625,103.22432360365914,100.25810745150503,101.44459089497556,260255,True,14.0,102.85848876953123,100.82168701171877,False,False,False,133.0
15,2022-09-14,99.07161712646484,100.45585284874721,98.37950303706256,98.87387239905784,101206,False,14.0,102.85848876953123,100.82168701171877,False,True,True,134.0
16,2022-10-06,96.69864654541016,98.08287467156092,96.50089428204753,96.59976664199007,155952,True,17.0,97.66563301086424,95.73166007995606,False,False,False,144.0
17,2022-10-09,95.70990753173828,98.67612358073664,95.41328290944745,96.59976631165578,361361,False,17.0,97.66563301086424,95.73166007995606,False,True,True,145.0
18,2022-10-18,96.00653076171875,97.48963888124112,95.51216138854463,95.90765839577952,274658,True,19.0,96.96659606933594,95.04646545410156,False,False,False,150.0
19,2022-10-20,93.93017578125,96.10539788721424,93.93017578125,96.10539788721424,102730,False,19.0,96.96659606933594,95.04646545410156,False,True,True,151.0
20,2022-12-18,74.64977264404297,74.74864500639913,73.56216157116967,74.1554032887844,74661,True,23.0,75.39627037048339,73.90327491760254,False,False,False,187.0
21,2022-12-19,71.88130187988281,74.74864567471447,71.88130187988281,74.74864567471447,98054,False,23.0,75.39627037048339,73.90327491760254,False,True,True,188.0
22,2023-01-12,81.37319946289062,82.26305827380646,80.87883010416948,80.97770246721817,370604,True,27.0,82.18693145751953,80.55946746826172,False,False,False,200.0
23,2023-01-19,80.48332977294922,81.17544382908376,80.08783279366772,80.77994684980226,177198,False,27.0,82.18693145751953,80.55946746826172,False,True,True,201.0
24,2023-04-04,82.1641845703125,83.05405091018862,81.57094285822097,82.06531220887686,500,True,30.0,82.98582641601563,81.34254272460937,False,False,False,238.0
25,2023-04-10,83.0540542602539,84.04279300144741,82.55968488965716,83.44955126542689,300,False,30.0,82.98582641601563,81.34254272460937,True,False,True,239.0
26,2023-04-25,88.59098815917969,90.17296860883904,86.02026898554851,86.02026898554851,200,True,31.0,89.47689804077149,87.70507827758789,False,False,False,241.0
27,2023-04-27,87.30563354492188,88.19549237395356,87.00900890625937,88.19549237395356,1000,False,31.0,89.47689804077149,87.70507827758789,False,True,True,242.0
28,2023-06-11,92.34819793701172,92.74369493362298,89.08535714431608,89.08535714431608,300,True,32.0,93.27167991638184,91.4247159576416,False,False,False,269.0
29,2023-06-13,90.76622009277344,92.34820058103439,90.76622009277344,92.34820058103439,348,False,32.0,93.27167991638184,91.4247159576416,False,True,True,270.0
30,2023-08-13,88.5,88.9000015258789,88.0,88.0,117814,True,34.0,89.385,87.615,False,False,False,304.0
31,2023-08-16,86.80000305175781,88.19999694824219,84.9000015258789,88.19999694824219,186003,False,34.0,89.385,87.615,False,True,True,305.0
32,2023-09-11,93.9000015258789,95.19999694824219,91.5,92.30000305175781,932265,True,35.0,94.83900154113768,92.96100151062012,False,False,False,320.0
33,2023-09-12,89.4000015258789,93.5999984741211,89.19999694824219,92.9000015258789,433393,False,35.0,94.83900154113768,92.96100151062012,False,True,True,321.0
34,2023-09-14,95.5,96.9000015258789,89.69999694824219,90.19999694824219,1272901,True,36.0,96.455,94.545,False,False,False,322.0
35,2023-09-18,92.30000305175781,96.9000015258789,91.4000015258789,96.4000015258789,614349,False,36.0,96.455,94.545,False,True,True,323.0
36,2023-09-19,95.80000305175781,97.4000015258789,92.0,92.5,688665,True,37.0,96.7580030822754,94.84200302124025,False,False,False,323.0
37,2023-09-20,94.5,97.19999694824219,93.80000305175781,97.0,434116,False,37.0,96.7580030822754,94.84200302124025,False,True,True,324.0
38,2023-12-19,89.4000015258789,90.5999984741211,84.5999984741211,84.80000305175781,1105944,True,38.0,90.29400154113767,88.50600151062012,False,False,False,386.0
39,2023-12-21,88.0,90.4000015258789,87.80000305175781,88.9000015258789,232932,False,38.0,90.29400154113767,88.50600151062012,False,True,True,387.0
40,2024-03-17,97.9000015258789,98.4000015258789,94.19999694824219,94.19999694824219,1445659,True,39.0,98.8790015411377,96.92100151062012,False,False,False,440.0
41,2024-03-18,94.80000305175781,98.5,93.80000305175781,98.5,771385,False,39.0,98.8790015411377,96.92100151062012,False,True,True,441.0
42,2024-08-07,73.80000305175781,73.9000015258789,71.69999694824219,71.69999694824219,77401,True,40.0,74.5380030822754,73.06200302124023,False,False,False,531.0
43,2024-08-08,71.69999694824219,73.80000305175781,70.5999984741211,73.80000305175781,76712,False,40.0,74.5380030822754,73.06200302124023,False,True,True,532.0
44,2024-08-18,74.69999694824219,75.30000305175781,73.69999694824219,73.69999694824219,89523,True,41.0,75.4469969177246,73.95299697875977,False,False,False,536.0
