,Price,Close,High,Low,Open,Volume,shortsell,shortsellcumsum,Close_up1%,Close_down1%,buyup,buydown,buy,buycumsum
0,2022-01-09,13.689922332763672,13.841332299962547,13.311399294911611,13.311399294911611,10925690,True,1.0,13.826821556091309,13.553023109436037,False,False,False,0.0
1,2022-01-10,13.500661849975586,13.828715225874614,13.475426541026767,13.816097571400205,8922892,False,1.0,13.826821556091309,13.553023109436037,False,True,True,1.0
2,2022-01-17,14.295560836791992,14.320795205519836,14.131534149806921,14.320795205519836,5663967,True,5.0,14.438516445159912,14.152605228424072,False,False,False,1.0
3,2022-01-18,14.106298446655273,14.371264481289604,13.954889418303164,14.282942783102351,5094131,False,5.0,14.438516445159912,14.152605228424072,False,True,True,2.0
4,2022-02-01,14.888580322265625,14.951667654488459,14.58576131561054,14.58576131561054,8016582,True,8.0,15.03746612548828,14.739694519042969,False,False,False,9.0
5,2022-02-03,14.699317932128906,14.825492593197158,14.686701218080142,14.762405262663032,2855157,False,8.0,15.03746612548828,14.739694519042969,False,True,True,10.0
6,2022-02-10,15.771800994873047,15.866432462653393,15.090458939203018,15.14092861665199,18672117,True,9.0,15.929519004821778,15.614082984924316,False,False,False,14.0
7,2022-02-13,15.481599807739258,15.929519022385689,15.36804279726347,15.759183506672006,14772114,False,9.0,15.929519004821778,15.614082984924316,False,True,True,15.0
8,2022-02-20,17.215999603271484,17.440000534057617,16.895999908447266,16.895999908447266,16227329,True,13.0,17.3881595993042,17.04383960723877,False,False,False,15.0
9,2022-02-24,16.672000885009766,17.08799934387207,16.511999130249023,16.736000061035156,12738048,False,13.0,17.3881595993042,17.04383960723877,False,True,True,16.0
10,2022-03-20,17.08799934387207,17.280000686645508,16.576000213623047,16.992000579833984,11439451,True,15.0,17.25887933731079,16.91711935043335,False,False,False,27.0
11,2022-03-21,16.799999237060547,17.152000427246094,16.799999237060547,17.1200008392334,7388356,False,15.0,17.25887933731079,16.91711935043335,False,True,True,28.0
12,2022-03-23,17.18400001525879,17.280000686645508,16.639999389648438,16.639999389648438,11229643,True,16.0,17.355840015411378,17.0121600151062,False,False,False,29.0
13,2022-03-29,16.895999908447266,17.1200008392334,16.799999237060547,17.1200008392334,6224223,False,16.0,17.355840015411378,17.0121600151062,False,True,True,30.0
14,2022-04-14,19.93600082397461,20.288000106811523,18.97599983215332,19.84000015258789,25688082,True,19.0,20.13536083221436,19.736640815734862,False,False,False,36.0
15,2022-04-21,19.583999633789062,19.808000564575195,19.200000762939453,19.775999069213867,6608864,False,19.0,20.13536083221436,19.736640815734862,False,True,True,37.0
16,2022-04-27,20.416000366210938,20.736000061035156,20.224000930786133,20.416000366210938,9458146,True,21.0,20.620160369873048,20.211840362548827,False,False,False,38.0
17,2022-05-08,20.15999984741211,20.447999954223633,19.93600082397461,20.416000366210938,7407631,False,21.0,20.620160369873048,20.211840362548827,False,True,True,39.0
18,2022-05-30,18.368000030517578,18.368000030517578,17.95199966430664,17.983999252319336,8036570,True,25.0,18.551680030822755,18.1843200302124,False,False,False,51.0
19,2022-06-01,18.143999099731445,18.464000701904297,18.11199951171875,18.43199920654297,4853195,False,25.0,18.551680030822755,18.1843200302124,False,True,True,52.0
20,2022-06-21,15.526399612426758,15.57759952545166,14.847999572753906,14.847999572753906,8148809,True,26.0,15.681663608551023,15.37113561630249,False,False,False,65.0
