,ticker,entry_date,entry_price,exit_date,exit_price,profit_percentage
11984,1321.SR,2025-02-27,163.62875388793944,2025-03-02,157.2198,3.916765076832765
11983,1321.SR,2025-03-12,148.60775388793945,2025-03-13,147.00552305603028,1.0781609909247136
11982,1321.SR,2025-03-17,146.80524611206056,2025-03-18,144.60215388793947,1.5006903925214028
11981,1321.SR,2025-03-24,154.2156,2025-03-25,148.00692305603027,4.0259720443131055
11980,1321.SR,2025-03-26,150.81084611206055,2025-04-03,147.2058,2.3904422029313412
11979,1321.SR,2025-04-15,138.59375388793944,2025-04-20,136.1904,1.7340997126628614
11978,1321.SR,2025-05-29,124.1736,2025-06-01,117.96492305603027,4.999997538904986
11977,1321.SR,2025-06-16,108.35147694396973,2025-06-17,106.94952305603027,1.293894580379766
11976,1322.SR,2022-04-12,78.01233148040771,2022-04-17,75.99825472869873,2.5817415189223083
11975,1322.SR,2022-05-08,73.8498960067749,2022-05-09,72.3728936553955,2.0000060003387126
11974,1322.SR,2022-05-25,62.97381660690308,2022-05-29,61.9667705909729,1.599150361516739
11973,1322.SR,2022-05-31,64.92075619354247,2022-06-01,64.04799596786499,1.3443469806106374
11972,1322.SR,2022-06-15,55.2531457649231,2022-06-16,54.04469207382202,2.187121971738036
11971,1322.SR,2022-07-18,50.687875840759276,2022-07-19,55.723098280334476,-9.933780723804297
11970,1322.SR,2022-07-21,59.61700801391601,2022-07-25,58.140001842498776,2.4774912740882082
11969,1322.SR,2022-07-26,58.54282101287842,2022-07-28,60.12320504837036,-2.6995351575973445
11968,1322.SR,2022-08-03,62.940398915863035,2022-08-07,61.15388181838989,2.8384267151870297
11967,1322.SR,2022-10-03,55.5194902633667,2022-10-06,54.694938915252685,1.4851565534960893
11966,1322.SR,2022-12-04,53.81765958480835,2022-12-05,51.94755623931885,3.474887908387212
11965,1322.SR,2023-07-05,58.23522774581909,2023-07-12,57.393276125335696,1.445777157699601
11964,1322.SR,2023-10-31,50.42163066329956,2023-11-05,49.75189398880005,1.3282725403543776
11963,1322.SR,2023-12-28,51.47407400894165,2023-12-31,55.30114072036743,-7.434940375539291
11962,1322.SR,2024-01-25,54.02727270126343,2024-01-29,52.86539673156738,2.1505360378275724
11961,1322.SR,2024-03-17,57.028791034698486,2024-03-18,56.35102846069336,1.188456850843555
11960,1322.SR,2024-04-17,62.25723862838745,2024-04-18,60.61124544296265,2.6438583234468673
11959,1322.SR,2024-05-20,61.77311759262085,2024-05-21,60.61124544296265,1.8808701825937846
11958,1322.SR,2024-06-03,61.869947911834714,2024-06-05,60.90171730041504,1.564944927381248
11957,1322.SR,2024-06-27,62.35406130752563,2024-07-02,61.4826495552063,1.3975220443486334
11956,1322.SR,2024-08-07,61.67629873352051,2024-08-08,60.70806812210083,1.5698584890818896
11955,1322.SR,2024-09-04,66.61427828979492,2024-09-08,65.25875314178467,2.034886788254704
11954,1322.SR,2024-09-10,66.71109332885742,2024-09-17,67.67932776031495,-1.4513844446898005
11953,1322.SR,2024-09-29,72.52048463745118,2024-10-01,71.54514493560791,1.3449161388251134
11952,1322.SR,2024-10-13,71.83917324829102,2024-10-14,71.0551104812622,1.0914139620161432
11951,1322.SR,2024-11-21,69.09497266387939,2024-11-24,68.21290300598145,1.2766046846691368
11950,1322.SR,2024-12-09,70.95710359039306,2024-12-12,68.99696577301026,2.7624264776898046
11949,1322.SR,2025-02-09,67.91888997344971,2025-02-10,67.03682795562744,1.2986991073721499
11948,1322.SR,2025-03-09,56.746085314178465,2025-03-10,54.29590922241211,4.317788757058389
11947,1322.SR,2025-03-16,59.38301923599243,2025-03-17,58.0812,2.19224157468131
11946,1322.SR,2025-04-08,51.772380764007565,2025-04-09,50.77098076400757,1.9342359482455467
11945,1322.SR,2025-04-15,55.87811923599243,2025-04-16,55.17713847198486,1.2544816711655704
11944,1322.SR,2025-04-20,56.77938076400757,2025-04-21,55.5777,2.1164034334966098
11943,1322.SR,2025-04-28,62.5875,2025-04-29,61.88651923599243,1.1200012207031242
11942,1322.SR,2025-06-11,61.38581923599243,2025-06-12,59.38301923599243,3.262642781226737
11941,1322.SR,2025-06-16,59.38301923599243,2025-06-17,58.28148076400757,1.8549721556043925
11940,1810.SR,2022-01-17,19.927859617996216,2022-01-18,19.647468840408326,1.4070290686646436
11939,1810.SR,2022-02-23,21.129540382003785,2022-02-24,20.20825230560303,4.360189856213936
11938,1810.SR,2022-02-28,21.129540382003785,2022-03-02,20.628840382003784,2.3696682036039576
11937,1810.SR,2022-03-27,21.690323847198485,2022-03-28,21.189623847198487,2.3084026016728587
11936,1810.SR,2022-04-19,21.850547694396973,2022-04-20,21.55012845840454,1.3748819489292137
11935,1810.SR,2022-05-08,22.35124769439697,2022-05-09,22.050828458404542,1.344082621695156
11934,1810.SR,2022-07-24,16.222680764007567,2022-07-25,16.0224,1.234572552595121
11933,1810.SR,2022-08-01,17.123940382003784,2022-08-02,16.903631159591676,1.286556817516371
11932,1810.SR,2022-08-07,17.72478076400757,2022-08-08,17.384304611206055,1.9209047340822103
11931,1810.SR,2022-08-14,18.666095388793945,2022-08-15,18.385704611206055,1.5021394230965965
11930,1810.SR,2022-08-16,18.626040382003783,2022-08-21,18.966516534805297,-1.8279577721225042
11929,1810.SR,2022-08-28,18.5259,2022-08-30,18.285564229202272,1.297296060098175
11928,1810.SR,2022-09-13,20.368476152801513,2022-09-14,20.128140382003785,1.179939868818668
11927,1810.SR,2022-09-27,19.667495388793945,2022-09-29,19.347047694396974,1.6293263990266642
11926,1810.SR,2022-10-03,19.887804611206054,2022-10-05,19.647468840408326,1.2084580248858006
11925,1810.SR,2022-10-18,20.368476152801513,2022-10-19,20.04802845840454,1.5732531584248963
11924,1810.SR,2022-11-09,19.927859617996216,2022-11-10,20.128140382003785,-1.00502897876048
11923,1810.SR,2022-11-14,20.929259617996216,2022-11-15,20.028,4.306218349077485
11922,1810.SR,2023-02-23,19.186823847198486,2023-02-26,18.886404611206054,1.5657580347061841
11921,1810.SR,2023-03-15,21.129540382003785,2023-03-16,20.448588076400757,3.222750203232067
11920,1810.SR,2023-03-23,21.870576152801515,2023-03-30,22.29116422920227,-1.9230772589723444
11919,1810.SR,2023-04-06,23.49284308319092,2023-04-09,23.212452305603026,1.1935157298543928
11918,1810.SR,2023-04-17,24.854747694396973,2023-04-25,24.374076152801514,1.9339224340781274
11917,1810.SR,2023-05-18,26.186609617996215,2023-05-23,26.58716923599243,-1.529635274819765
11916,1810.SR,2023-06-14,27.188009617996215,2023-06-19,26.0364,4.235726094616152
11915,1810.SR,2023-07-06,27.939059617996215,2023-07-09,27.638640382003786,1.0752660973561248
11914,1810.SR,2023-07-25,29.090669235992433,2023-07-26,28.439759617996216,2.2375202602450903
11913,1810.SR,2023-07-30,29.140740382003784,2023-07-31,28.840319235992432,1.030931754214732
11912,1810.SR,2023-08-31,29.0406,2023-09-03,28.0392,3.448275862068966
11911,1810.SR,2023-10-22,24.23388076400757,2023-10-23,23.873376152801512,1.4876057810001382
11910,1810.SR,2023-10-26,24.173795388793945,2023-10-30,23.77323577079773,1.6569992901565622
11909,1810.SR,2023-11-05,25.635840382003785,2023-11-06,25.035,2.3437514551915037
11908,1810.SR,2023-11-08,25.23528076400757,2023-11-09,24.574356916809084,2.6190469342474865
11907,1810.SR,2024-01-03,27.83891923599243,2024-01-07,28.139340382003784,-1.0791408368430602
11906,1810.SR,2024-01-21,29.641440382003783,2024-01-23,29.0406,2.0270282896527854
11905,1810.SR,2024-01-25,29.891790382003784,2024-01-30,28.99053076400757,3.015074060397577
11904,1810.SR,2024-02-19,35.39948847198486,2024-02-20,33.59696923599243,5.091935826753374
11903,1810.SR,2024-03-17,32.39528847198486,2024-03-18,30.893190382003784,4.636779485017023
11902,1810.SR,2024-05-06,28.189409617996215,2024-05-08,28.74018076400757,-1.9538229195823213
11901,1810.SR,2024-05-13,29.891790382003784,2024-05-14,28.840319235992432,3.5175917286118303
11900,1810.SR,2024-06-11,26.086469235992432,2024-06-12,25.28535,3.0710144356642104
11899,1810.SR,2024-08-18,24.193823847198487,2024-08-27,23.472816534805297,2.980129627077033
11898,1810.SR,2024-09-26,24.414131159591676,2024-09-30,24.0336,1.5586512462974769
11897,1810.SR,2025-01-27,24.694523847198486,2025-01-29,24.394104611206053,1.2165419258590568
11896,1810.SR,2025-03-11,23.993543083190918,2025-03-16,24.55432845840454,-2.337234535430037
11895,1810.SR,2025-04-08,22.932059617996217,2025-04-09,22.411331159591676,2.2707443948728137
11894,1810.SR,2025-04-14,23.83331923599243,2025-04-22,24.0936834651947,-1.0924379714977994
11893,1810.SR,2025-05-20,26.136540382003783,2025-05-21,25.5357,2.2988520026831525
11892,1810.SR,2025-06-17,22.79186422920227,2025-06-18,22.07085691680908,3.1634415910103297
11891,1810.SR,2025-06-19,23.83331923599243,2025-06-22,23.51287154159546,1.3445365759757049
11890,1820.SR,2022-05-26,3.045845336294174,2022-05-30,2.9921191303253174,1.7639177317593058
11889,1820.SR,2022-06-01,2.9590569415569306,2022-06-02,2.9094635390281676,1.6759867588985642
11888,1820.SR,2022-06-26,2.4920549278736113,2022-06-27,2.4259305503368376,2.653407707718363
11887,1820.SR,2022-06-28,2.4796567563056944,2022-06-29,2.4465943287849425,1.3333469415343497
11886,1820.SR,2022-06-30,2.450727132225037,2022-07-03,2.5003205347537993,-2.0236199239258537
11885,1820.SR,2022-08-07,2.401133968448639,2022-08-08,2.3432759140491486,2.409613755823546
11884,1820.SR,2022-08-14,2.665630762338638,2022-08-15,2.6243029666900637,1.5503946095038441
11883,1820.SR,2022-08-17,2.7978795174121855,2022-08-18,2.727622336435318,2.511086719053927
11882,1820.SR,2022-10-03,2.2192927658557893,2022-10-05,2.194495945215225,1.1173298549009698
11881,1820.SR,2022-11-20,2.1289763274192812,2022-11-22,2.0929259140491485,1.6933214759523685
11880,1820.SR,2022-11-27,2.155012750339508,2022-11-28,2.1329821146011354,1.0222972339677259
11879,1820.SR,2022-12-15,1.8565955723047256,2022-12-19,1.7965116296052932,3.2362429166437083
11878,1820.SR,2023-01-08,1.9587383703947068,2023-01-10,1.9166796343803405,2.147236029582194
11877,1820.SR,2023-01-29,2.4794664706707,2023-01-30,2.435404721689224,1.7770657317885525
11876,1820.SR,2023-02-01,2.4834720191001893,2023-02-02,2.4334020668506624,2.0161270940217095
11875,1820.SR,2023-02-07,2.457435596179962,2023-02-08,2.4133740859508515,1.7929873848007836
11874,1820.SR,2023-03-08,2.3973516534805297,2023-03-14,2.4834720191001893,-3.5923126043952767
11873,1820.SR,2023-03-23,2.5936259140491487,2023-03-29,2.5335419713497163,2.3166001840886077
11872,1820.SR,2023-04-11,2.5335419713497163,2023-04-12,2.4914831159591673,1.660081256445205
11871,1820.SR,2023-04-16,2.633682114601135,2023-04-17,2.5535699522495268,3.0418311271305853
11870,1820.SR,2023-05-22,2.7939059617996214,2023-05-23,2.7438360095500944,1.7921130107498562
11869,1820.SR,2023-06-22,2.7638639904499054,2023-07-02,2.6637240859508515,3.623184962974714
11868,1820.SR,2023-07-26,2.403360095500946,2023-07-27,2.283191971349716,5.000004967053531
11867,1820.SR,2023-07-30,2.313233942699432,2023-08-06,2.2731779808998107,1.7316001231106821
11866,1820.SR,2023-10-23,2.1429961050510404,2023-10-24,2.0028,6.542060656134567
11865,1820.SR,2023-11-21,2.153010095500946,2023-11-22,2.122967885398865,1.395358533843334
11864,1820.SR,2023-12-03,2.2431360095500947,2023-12-07,2.2731779808998107,-1.3392844313413474
11863,1820.SR,2024-01-02,2.4334020668506624,2024-01-03,2.3933461050510405,1.6460889199236521
11862,1820.SR,2024-01-07,2.583611923599243,2024-01-08,2.5535699522495268,1.1627896231360009
11861,1820.SR,2024-01-11,2.6236678853988646,2024-01-14,2.5435559617996217,3.0534323358942914
11860,1820.SR,2024-01-29,2.7838919713497163,2024-01-30,2.683752066850662,3.5971189086947004
11859,1820.SR,2024-02-21,2.9641440382003785,2024-02-25,3.154410095500946,-6.418920769318752
11858,1820.SR,2024-02-28,3.2946059617996215,2024-03-04,3.184452066850662,3.343461895782817
11857,1820.SR,2024-04-15,2.703780047750473,2024-04-16,2.673738076400757,1.1111100318500648
11856,1820.SR,2024-04-21,2.823947933149338,2024-04-23,2.7338220191001894,3.191486393611999
11855,1820.SR,2024-06-11,2.703780047750473,2024-06-12,2.653710095500946,1.8518500530834523
11854,1820.SR,2024-06-23,2.6436961050510406,2024-06-24,2.613653894948959,1.1363715384942628
11853,1820.SR,2024-08-19,2.5936259140491487,2024-08-20,2.5635839426994322,1.1583000920443123
11852,1820.SR,2024-10-03,2.653710095500946,2024-10-06,2.5335419713497163,4.5283064022313795
11851,1820.SR,2024-10-13,2.9641440382003785,2024-10-14,2.8139339426994323,5.067570724131993
11850,1820.SR,2024-10-15,2.8439759140491487,2024-10-16,2.8139339426994323,1.0563370526912714
11849,1820.SR,2024-10-28,2.884032114601135,2024-10-29,2.8339619235992433,1.7361176648622956
11848,1820.SR,2024-10-31,2.8640038949489592,2024-11-04,2.8139339426994323,1.7482501451143888
11847,1820.SR,2024-12-03,2.6436961050510406,2024-12-04,2.5936259140491487,1.8939465434861409
11846,1820.SR,2025-03-03,2.4334020668506624,2025-03-04,2.3733178853988646,2.469143191349364
11845,1820.SR,2025-03-13,2.383332114601135,2025-03-17,2.313233942699432,2.9411835418260295
11844,1820.SR,2025-04-08,2.0929259140491485,2025-04-09,2.0228279808998106,3.349279240072124
11843,1820.SR,2025-04-14,2.223108028650284,2025-04-15,2.193066057300568,1.3513500451867546
11842,1820.SR,2025-04-16,2.2431360095500947,2025-04-21,2.193066057300568,2.232140718902259
11841,1820.SR,2025-06-16,1.9126739665746688,2025-06-17,1.8726180047750474,2.094238877070935
11840,1820.SR,2025-06-18,1.9026599761247636,2025-06-19,1.8826319952249526,1.0526305882884481
11839,1830.SR,2022-01-11,103.86321516265869,2022-01-12,101.30770916748047,2.460453386866641
11838,1830.SR,2022-01-30,108.79171338500977,2022-02-01,106.78380217437744,1.8456471988141296
11837,1830.SR,2022-02-08,116.82331238708495,2022-02-09,114.99794550476074,1.5625022480752875
11836,1830.SR,2022-02-10,117.91851723632813,2022-02-13,115.91062130584717,1.7027825464060082
11835,1830.SR,2022-02-16,121.38671431274415,2022-02-17,119.56135507049561,1.5037553760172069
11834,1830.SR,2022-04-05,120.38866830596923,2022-04-06,119.10207956085205,1.0686958857683393
11833,1830.SR,2022-04-13,123.1456583770752,2022-04-14,121.30767008972168,1.4925319427222867
11832,1830.SR,2022-05-29,96.93120641326904,2022-05-31,92.6846842666626,4.380964917016782
11831,1830.SR,2022-06-15,86.31494688720703,2022-06-19,81.32990446472168,5.7754104037156
11830,1830.SR,2022-06-21,87.51504233551026,2022-06-22,84.65326098632812,3.2700450948887174
11829,1830.SR,2022-07-20,89.73058788299561,2022-07-21,88.62281510925293,1.2345542360506585
11828,1830.SR,2022-07-28,103.39329702758789,2022-07-31,101.7316034866333,1.6071578997149172
11827,1830.SR,2022-08-10,86.75806363677978,2022-08-11,84.90426803283691,2.136741561803348
11826,1830.SR,2022-09-21,74.15219852142334,2022-09-25,70.07381916046143,5.500011385075294
11825,1830.SR,2022-10-05,76.28408524017334,2022-10-06,74.98641838531495,1.7010977463684704
11824,1830.SR,2022-11-08,82.34632485351563,2022-11-09,80.38346716918946,2.383661551159519
11823,1830.SR,2023-01-02,81.2246929824829,2023-01-04,79.9161313796997,1.6110391492220322
11822,1830.SR,2023-03-08,92.9083474822998,2023-03-14,90.01079529876709,3.1187210428909307
11821,1830.SR,2023-03-30,99.28703903045654,2023-04-03,97.20673810272217,2.095239165200841
11820,1830.SR,2023-04-04,99.85440633087158,2023-04-10,98.34144978332519,1.515162528264554
11819,1830.SR,2023-04-27,112.14707418365478,2023-05-02,108.74294678192139,3.035413475128837
11818,1830.SR,2023-05-25,116.00209593200684,2023-05-28,112.76925138702393,2.7868845980832977
11817,1830.SR,2023-06-07,126.84162902984619,2023-06-08,113.1495819946289,10.79460043200447
11816,1830.SR,2023-06-13,121.70713144683837,2023-06-15,120.18577081604003,1.250017655261944
11815,1830.SR,2023-06-21,124.93995307159423,2023-06-22,122.65796178588867,1.8264704200728417
11814,1830.SR,2023-07-04,135.01882495422365,2023-07-05,129.3138276397705,4.225334738609491
11813,1830.SR,2023-07-11,139.58286864624023,2023-07-13,135.5893399658203,2.8610449972490204
11812,1830.SR,2023-07-26,141.67469080810548,2023-07-30,136.92050091247557,3.355708679166505
11811,1830.SR,2023-08-06,151.55650221862794,2023-08-07,143.14731539611816,5.548549022581098
11810,1830.SR,2023-10-02,144.8673867553711,2023-10-03,142.57394299621583,1.5831332438045935
11809,1830.SR,2023-10-10,133.2091660675049,2023-10-11,127.8578813369751,4.01720458772183
11808,1830.SR,2023-10-15,136.26706051940917,2023-10-16,131.87134297485352,3.2258107922784087
11807,1830.SR,2023-10-18,146.20517928771972,2023-10-19,139.89828153076172,4.313730736273399
11806,1830.SR,2023-10-31,146.77855168762207,2023-11-01,158.65350604248047,-8.090388015362755
11805,1830.SR,2023-11-05,167.3073280883789,2023-11-06,158.65350604248047,5.172410643798648
11804,1830.SR,2023-11-08,161.53810829772948,2023-11-12,158.65350604248047,1.7857100628740938
11803,1830.SR,2023-12-10,186.53807091064454,2023-12-11,179.80730175476074,3.6082549385363616
11802,1830.SR,2023-12-13,180.7688205596924,2023-12-18,177.69194815979003,1.7021034879664605
11801,1830.SR,2023-12-25,196.9226757019043,2023-12-26,192.30727542114258,2.3437627303766555
11800,1830.SR,2023-12-27,194.9996075317383,2024-01-02,199.42266126708984,-2.2682372499809493
11799,1830.SR,2024-01-28,187.4996202758789,2024-01-29,185.19193541564943,1.2307677513341324
11798,1830.SR,2024-02-06,205.76881373291016,2024-02-12,208.6534007080078,-1.4018581935559333
11797,1830.SR,2024-03-10,223.07644254455568,2024-03-11,217.49955401916503,2.49998989663678
11796,1830.SR,2024-03-19,233.65336332092286,2024-03-20,230.38412909545897,1.399181325275253
11795,1830.SR,2024-05-20,206.53062095947266,2024-05-21,203.0497719177246,1.685391263328019
11794,1830.SR,2024-06-12,218.05562928771974,2024-06-13,211.25354766540528,3.1194249121352695
11793,1830.SR,2024-06-23,218.6386740234375,2024-06-24,213.78002901306152,2.222225794259588
11792,1830.SR,2024-07-24,228.93900877990723,2024-07-25,222.9142742980957,2.631589310148302
11791,1830.SR,2024-08-11,201.3342540435791,2024-08-12,199.18617036437988,1.0669241006223789
11790,1830.SR,2024-08-22,215.00387745666504,2024-08-27,208.16908103027345,3.178917751271334
11789,1830.SR,2024-10-13,207.38795969238282,2024-10-14,203.4823377227783,1.8832443191965884
11788,1830.SR,2025-03-16,159.0047050415039,2025-03-18,157.2136573791504,1.1264117384991943
11787,1830.SR,2025-04-08,137.71120290527344,2025-04-09,136.31817262573242,1.011559154340724
11786,1830.SR,2025-04-15,143.88035009765625,2025-04-16,142.08931771545411,1.2448068002242842
11785,1830.SR,2025-05-19,130.34803412475586,2025-05-26,127.76096697692871,1.9847381398564592
11784,1831.SR,2022-07-24,4.722207583808899,2022-07-27,4.66880679731369,1.1308436901059864
11783,1831.SR,2022-08-02,5.065501969528198,2022-08-03,4.951070348453522,2.259038132114968
11782,1831.SR,2022-08-04,5.012100705528259,2022-08-07,4.928184501743317,1.6742721009652506
11781,1831.SR,2023-01-26,4.25475910320282,2023-01-29,4.153639836502075,2.376615555616911
11780,1831.SR,2023-03-05,4.674790409088135,2023-03-08,4.57367114238739,2.1630759424884913
11779,1831.SR,2023-03-30,4.755668727779389,2023-04-03,4.692364970684052,1.3311220927891676
11778,1831.SR,2023-04-05,4.866449347686768,2023-04-06,4.811058798980713,1.1382127861329612
11777,1831.SR,2023-05-22,5.222531310081482,2023-05-23,5.135488405323029,1.6666803814163305
11776,1831.SR,2023-05-24,5.285834589672088,2023-05-25,5.190879431533814,1.7964080511298262
11775,1831.SR,2023-05-29,5.428267088127137,2023-05-31,5.301660528945923,2.3323568484338497
11774,1831.SR,2023-06-18,5.393450785732269,2023-06-19,5.2320274466514585,2.9929509973065263
11773,1831.SR,2023-06-21,5.33647730884552,2023-07-02,5.279504786968231,1.0676054366961085
11772,1831.SR,2023-07-06,5.887216939544678,2023-07-09,5.744784918594361,2.419343849784023
11771,1831.SR,2023-07-12,6.067632074260712,2023-07-13,5.906208257675171,2.6604087823701588
11770,1831.SR,2023-07-17,6.077127733325958,2023-07-18,5.9726769161224365,1.71875303246846
11769,1831.SR,2023-08-10,5.96318125705719,2023-08-14,5.858730439853669,1.7515955444069093
11768,1831.SR,2023-09-03,6.11663169965744,2023-09-04,6.010507228374482,1.735014898623081
11767,1831.SR,2023-09-12,6.965627469921112,2023-09-14,6.8595034761428835,1.5235381770916134
11766,1831.SR,2023-11-08,6.801617010211944,2023-11-09,6.126279205226898,9.929077217536575
11765,1831.SR,2023-12-07,6.57007210149765,2023-12-10,7.119990424060822,-8.370050040056906
11764,1831.SR,2023-12-13,7.168228906917572,2023-12-18,7.0428089469909665,1.7496645483178055
11763,1831.SR,2024-01-01,7.708498768901825,2024-01-03,7.58307928647995,1.6270286365985025
11762,1831.SR,2024-02-26,6.955979964351654,2024-02-28,6.869150981712341,1.2482638403833555
11761,1831.SR,2024-03-03,7.457659326553345,2024-03-04,7.062104913139343,5.3040021821003736
11760,1831.SR,2024-03-18,8.007578126621246,2024-03-19,7.8049762121200565,2.530127228201966
11759,1831.SR,2024-05-01,6.2088001401901245,2024-05-02,6.1307023315429685,1.2578567015166395
11758,1831.SR,2024-05-06,6.38452092590332,2024-05-07,6.2380864603042605,2.2935858038297763
11757,1831.SR,2024-05-16,6.404045139312744,2024-05-20,6.1111776406288145,4.573164184713402
11756,1831.SR,2024-07-23,6.648102104473114,2024-07-25,6.57976592502594,1.0279050828836487
11755,1831.SR,2024-07-31,6.950732187366485,2024-08-01,6.833584996891021,1.6853935285895258
11754,1831.SR,2024-08-11,6.784773508358001,2024-08-12,6.638339997768402,2.15826674846568
11753,1831.SR,2024-08-14,6.648102104473114,2024-08-18,6.786609514045716,-2.0834127905377366
11752,1831.SR,2024-08-26,7.151586912059784,2024-09-03,7.378465167045594,-3.1724183426090047
11751,1831.SR,2024-09-22,7.5264290802955625,2024-09-24,7.121994033908844,5.373531618673495
11750,1831.SR,2024-10-22,7.210772668361664,2024-10-27,7.348872288894653,-1.9151847781711597
11749,1831.SR,2025-01-08,6.983894890880585,2025-01-12,6.638645600795746,4.943506388328633
11748,1831.SR,2025-01-14,6.757016635894775,2025-01-15,6.6682384789466855,1.313866188762661
11747,1831.SR,2025-03-16,6.115839996814728,2025-03-17,5.938283205413819,2.9032281991253046
11746,1831.SR,2025-04-08,5.43520666437149,2025-04-09,5.277377980899811,2.9038212016162657
11745,1831.SR,2025-04-15,6.098526152801513,2025-04-16,5.988372019100189,1.8062418843727057
11744,1831.SR,2025-05-11,5.717994038200378,2025-05-12,5.5077,3.6777589622420095
11743,1832.SR,2022-02-16,8.161409617996215,2022-02-17,8.071284420204163,1.104284700933552
11742,1832.SR,2022-02-21,7.830948171901703,2022-02-24,7.50048577079773,4.219953878506157
11741,1832.SR,2022-05-17,6.178638076400757,2022-05-19,5.858189904499054,5.186388455502059
11740,1832.SR,2022-06-26,4.1958660573005675,2022-06-27,4.110747019100189,2.028640500863375
11739,1832.SR,2022-07-13,4.075698171901703,2022-07-14,3.835361923599243,5.896811740362995
11738,1832.SR,2022-07-24,4.1558100955009465,2022-07-26,4.0807048089981075,1.807235768163408
11737,1832.SR,2022-08-02,4.8918392292022705,2022-08-03,5.3775178853988645,-9.928344604975813
11736,1832.SR,2022-08-14,5.537742210102081,2022-08-15,5.467644038200379,1.2658258409686833
11735,1832.SR,2022-08-22,5.3975458662986755,2022-08-23,5.157210095500946,4.452686030856056
11734,1832.SR,2022-08-30,5.587811923599243,2022-08-31,5.367504133701324,3.9426486236496876
11733,1832.SR,2022-10-03,4.616454133701325,2022-10-05,4.481264904499054,2.928421365986378
11732,1832.SR,2022-11-06,4.4662440382003785,2022-11-07,4.361097019100189,2.354260497206447
11731,1832.SR,2022-11-14,4.285992210102081,2022-11-15,4.130775,3.621500051638781
11730,1832.SR,2022-12-18,3.359697019100189,2022-12-19,3.1944660573005677,4.918031621907218
11729,1832.SR,2023-01-02,3.454830047750473,2023-01-04,3.404760095500946,1.4492739601512143
11728,1832.SR,2023-01-09,3.554969952249527,2023-01-10,3.479864904499054,2.112677427918845
11727,1832.SR,2023-03-21,3.3697110095500946,2023-03-23,3.329655047750473,1.1887061438235769
11726,1832.SR,2023-04-09,3.820341057300568,2023-04-10,4.200873171901703,-9.960684370678079
11725,1832.SR,2023-04-17,4.285992210102081,2023-04-25,4.200873171901703,1.9859821023414876
11724,1832.SR,2023-06-07,4.265964229202271,2023-06-12,4.220901152801513,1.0563397623515542
11723,1832.SR,2023-06-18,4.936901828098297,2023-06-19,4.446216057300568,9.939143776467247
11722,1832.SR,2023-08-24,3.554969952249527,2023-08-28,3.5149139904499056,1.1267595039523384
11721,1832.SR,2023-08-30,3.5249279808998106,2023-09-03,3.454830047750473,1.9886344779005523
11720,1832.SR,2023-11-05,2.9240880764007566,2023-11-07,2.8740178853988647,1.7123352543991432
11719,1832.SR,2023-11-08,2.9641440382003785,2023-11-09,2.9240880764007566,1.3513500451867746
11718,1832.SR,2023-11-26,3.2445360095500946,2023-11-27,3.184452066850662,1.8518500803374958
11717,1832.SR,2024-01-02,3.404760095500946,2024-01-03,3.324647933149338,2.352945878843805
11716,1832.SR,2024-01-07,3.394746105051041,2024-01-14,3.484872019100189,-2.654864642603171
11715,1832.SR,2024-01-21,3.585011923599243,2024-01-23,3.5049,2.234634788015237
11714,1832.SR,2024-02-19,3.4648440382003782,2024-02-20,3.374717885398865,2.6011604507406463
11713,1832.SR,2024-02-28,3.675138076400757,2024-02-29,3.6150538949489595,1.6348822874878426
11712,1832.SR,2024-03-03,3.655110095500946,2024-03-04,3.5649839426994325,2.465757540722211
11711,1832.SR,2024-03-07,3.9855720191001893,2024-03-11,3.9455160573005674,1.0050241623450882
11710,1832.SR,2024-03-19,4.1758380764007565,2024-03-20,4.085711923599243,2.158277000989344
11709,1832.SR,2024-04-21,4.045655961799621,2024-04-22,3.9655440382003784,1.9801961500356267
11708,1832.SR,2024-05-01,4.045655961799621,2024-05-02,3.9855720191001893,1.4851471125267146
11707,1832.SR,2024-07-02,3.4247880764007568,2024-07-03,3.354689904499054,2.046788599409391
11706,1832.SR,2024-07-22,3.5149139904499056,2024-07-23,3.4648440382003782,1.4245000698614099
11705,1832.SR,2024-07-31,3.5649839426994325,2024-08-01,3.454830047750473,3.089884743367174
11704,1832.SR,2024-08-21,3.3847321146011353,2024-08-26,3.334661923599243,1.4792955337853302
11703,1832.SR,2024-10-13,3.645096105051041,2024-10-14,3.5649839426994325,2.1978065884352467
11702,1832.SR,2024-10-16,3.645096105051041,2024-10-17,3.585011923599243,1.648356578816637
11701,1832.SR,2024-10-20,3.7151940382003783,2024-10-21,3.655110095500946,1.6172491148951338
11700,1832.SR,2025-04-16,3.104339904499054,2025-04-20,3.054269952249527,1.6129017372408738
11699,1832.SR,2025-06-16,2.8740178853988647,2025-06-18,2.803919952249527,2.4390221614647145
11698,1833.SR,2023-07-09,114.09748618469239,2023-07-13,125.06470786743164,-9.612150144120038
11697,1833.SR,2023-07-16,132.76099922790527,2023-07-17,130.8369378479004,1.4492670220882535
11696,1833.SR,2023-07-23,141.8041289703369,2023-07-24,140.07247525634764,1.2211588806074143
11695,1833.SR,2023-09-04,133.33820694580078,2023-09-05,130.6445149017334,2.020195190687022
11694,1833.SR,2023-10-25,103.7614569946289,2023-10-26,100.64667453918457,3.001868464130723
