,Price,Close,High,Low,Open,Volume,shortsell,shortsellcumsum,Close_up1%,Close_down1%,buyup,buydown,buy,buycumsum
0,2022-01-18,22.540000915527344,22.799999237060547,22.260000228881836,22.34000015258789,6331404,True,5.0,22.765400924682616,22.31460090637207,False,False,False,0.0
1,2022-01-20,22.18000030517578,22.5,22.079999923706055,22.459999084472656,3552933,False,5.0,22.765400924682616,22.31460090637207,False,True,True,1.0
2,2022-03-06,25.450000762939453,25.5,24.18000030517578,24.299999237060547,13051052,True,11.0,25.70450077056885,25.195500755310057,False,False,False,17.0
3,2022-03-07,25.049999237060547,26.049999237060547,24.860000610351562,25.799999237060547,14534823,False,11.0,25.70450077056885,25.195500755310057,False,True,True,18.0
4,2022-03-08,25.100000381469727,25.549999237060547,24.860000610351562,25.0,11457224,True,12.0,25.351000385284426,24.849000377655027,False,False,False,18.0
5,2022-03-09,23.799999237060547,25.549999237060547,23.799999237060547,25.5,10883235,False,12.0,25.351000385284426,24.849000377655027,False,True,True,19.0
6,2022-04-17,23.700000762939453,23.8799991607666,23.200000762939453,23.299999237060547,8206261,True,13.0,23.937000770568847,23.46300075531006,False,False,False,45.0
7,2022-04-19,23.100000381469727,23.739999771118164,23.0,23.600000381469727,4853783,False,13.0,23.937000770568847,23.46300075531006,False,True,True,46.0
8,2022-05-29,19.079999923706055,19.219999313354492,19.0,19.040000915527344,2733449,True,14.0,19.27079992294312,18.889199924468997,False,False,False,68.0
9,2022-05-31,18.34000015258789,19.0,18.34000015258789,18.959999084472656,7776537,False,14.0,19.27079992294312,18.889199924468997,False,True,True,69.0
10,2022-07-21,15.5,15.800000190734863,15.140000343322754,15.15999984741211,5342795,True,17.0,15.655,15.345,False,False,False,95.0
11,2022-07-25,15.199999809265137,15.399999618530273,15.119999885559082,15.399999618530273,2067407,False,17.0,15.655,15.345,False,True,True,96.0
12,2022-08-01,17.100000381469727,17.34000015258789,16.920000076293945,17.0,5032956,True,20.0,17.271000385284424,16.92900037765503,False,False,False,96.0
