,Price,Close,High,Low,Open,Volume,shortsell,shortsellcumsum,Close_up1%,Close_down1%,buyup,buydown,buy,buycumsum
0,2022-04-05,52.53123474121094,53.752891106415035,51.82395961618278,52.081150236270766,1640619,True,1.0,53.05654708862305,52.005922393798826,False,False,False,0.0
1,2022-04-06,51.7596549987793,54.65305199917607,51.502468078720426,53.238505543129584,1721271,False,1.0,53.05654708862305,52.005922393798826,False,True,True,1.0
2,2022-04-11,56.32480239868164,57.16067101513924,54.46016759693285,54.78165496031732,4697247,True,3.0,56.88805042266846,55.761554374694825,False,False,False,2.0
3,2022-04-12,54.01008224487305,57.096373394694766,54.01008224487305,56.58198847043708,1869552,False,3.0,56.88805042266846,55.761554374694825,False,True,True,3.0
4,2022-04-19,58.89670944213867,60.632747113981715,55.296036943912924,55.296036943912924,5238513,True,7.0,59.48567653656006,58.30774234771729,False,False,False,3.0
5,2022-04-20,57.2249641418457,59.4753829018551,57.096370676262445,59.02530209316898,1833585,False,7.0,59.48567653656006,58.30774234771729,False,True,True,4.0
6,2022-06-15,45.52278137207031,46.294353189398024,43.72244345249436,44.30112507484862,270124,True,8.0,45.97800918579102,45.06755355834961,False,False,False,38.0
7,2022-06-16,43.72244644165039,45.97286531582923,43.272361930985646,45.71567837161496,159849,False,8.0,45.97800918579102,45.06755355834961,False,True,True,39.0
8,2022-07-24,43.65814971923828,44.108234230043664,42.62938722548021,42.62938722548021,248802,True,11.0,44.09473121643067,43.221568222045896,False,False,False,57.0
9,2022-07-25,43.0794677734375,44.108233939565444,42.69368368039128,43.915340053469905,181693,False,11.0,44.09473121643067,43.221568222045896,False,True,True,58.0
10,2022-08-03,45.329891204833984,46.101463085257485,44.81550995121831,45.072700578026144,440533,True,12.0,45.78319011688232,44.876592292785645,False,False,False,62.0
11,2022-08-09,46.8730354309082,48.28758573196355,46.680145218246544,47.580310581435874,909597,False,12.0,45.78319011688232,44.876592292785645,True,False,True,63.0
12,2022-08-28,48.86626052856445,49.509238899437186,47.194523386755876,47.58030746596373,538392,True,13.0,49.3549231338501,48.377597923278806,False,False,False,75.0
13,2022-08-30,48.35187911987305,49.05915422140324,48.03039177523013,49.05915422140324,259818,False,13.0,49.3549231338501,48.377597923278806,False,True,True,76.0
14,2022-10-03,44.68690872192383,45.00839605632147,44.30112465647558,44.30112465647558,125629,True,16.0,45.13377780914307,44.24003963470459,False,False,False,95.0
15,2022-10-05,45.4584846496582,46.165759792714674,45.00840013324546,45.4584846496582,155982,False,16.0,45.13377780914307,44.24003963470459,True,False,True,96.0
16,2022-10-16,47.966094970703125,48.544772926027605,45.97286313527998,47.13022272507365,641173,True,17.0,48.44575592041016,47.48643402099609,False,False,False,100.0
17,2022-10-18,46.8730354309082,48.351882469517435,46.8730354309082,48.351882469517435,281221,False,17.0,48.44575592041016,47.48643402099609,False,True,True,101.0
18,2022-12-25,38.096397399902344,38.096397399902344,37.131931642942796,37.131931642942796,133081,True,18.0,38.47736137390137,37.71543342590332,False,False,False,147.0
19,2022-12-26,37.32482147216797,38.482180990519005,37.276598925391774,38.19283835157288,66010,False,18.0,38.47736137390137,37.71543342590332,False,True,True,148.0
